Index,Id,Status,Sex,Age,Deme,fgene0,fgene1,fgene2,fgene3,fgene4,fgene5,fgene6,fgene7,fgene8,fgene9,mgene0,mgene1,mgene2,mgene3,mgene4,mgene5,mgene6,mgene7,mgene8,mgene9,phen0,phen1
9960,9960,1,1,0,1,0.175318,0.0401855,-0.0311085,-0.0315986,-0.225437,-0.0434427,0.135532,0.0921828,-0.111711,0.103705,-0.0157492,-0.136941,0.0342259,0.0836603,-0.00299997,0.139376,-0.0131978,-0.00410198,0.0706796,0.0841734,2.05522,0.797241
9961,9961,1,0,0,1,0.0463431,-0.114053,-0.092694,0.0861619,-0.040662,-0.0113983,-0.0424892,-0.140731,-0.222291,0.0403672,-0.148704,-0.0246131,0.00200084,-0.0478862,-0.00709998,-0.21623,0.0280648,0.139563,-0.0677031,-0.210847,2.1706,0.703388
9962,9962,1,0,0,1,0.0257052,-0.110169,0.0174496,0.0583348,0.0467447,-0.042806,-0.131864,0.0318294,0.0287233,0.0695574,0.0211494,0.101456,0.284732,0.160315,-0.0265237,-0.00821837,0.16375,-0.0540664,0.0429784,0.0371263,2.2896,0.933789
9963,9963,1,0,0,1,0.0622401,0.0251425,-0.103805,0.141988,-0.0319357,-0.044359,-0.0297552,0.0110162,0.0247272,-0.0904156,0.00988935,0.14448,0.125063,-0.0754341,0.0281854,0.0220352,-0.00807558,0.0763924,-0.134315,-0.0261622,2.16291,0.90533
9964,9964,1,1,0,1,-0.0210509,-0.0596245,-0.282,0.00102029,-0.188126,-0.0887985,0.0307402,-0.0147431,-0.170021,0.0625031,-0.0488,-0.00208175,-0.121558,-0.0225751,-0.0728032,-0.0613167,0.157134,0.0746222,0.0753601,0.0530616,2.4088,0.942451
9965,9965,1,1,0,1,0.0396216,-0.00328741,-0.0824128,-0.00586539,0.0416386,-0.15829,-0.0213208,-0.0566846,-0.0980146,-0.00177255,-0.0992728,0.135064,-0.2265,0.0111742,0.0596181,0.118113,0.0531317,0.0740092,0.16484,0.0268477,2.06511,0.950821
9966,9966,1,0,0,1,-0.16472,-0.059268,0.0743706,-0.026292,0.035521,0.288383,0.0618967,0.125839,-0.078751,-0.0320139,0.247384,-0.0107166,0.153227,-0.0792756,-0.0127777,0.118848,0.0776135,-0.0176764,-0.0284857,0.0140958,2.07873,0.767302
9967,9967,1,0,0,1,-0.0630022,-0.147436,-0.0566143,-0.050635,0.0552922,0.0507129,-0.122366,-0.235305,0.0105232,-0.00123577,0.0128429,0.1322,-0.0603129,0.0356198,0.0305773,-0.0768101,-0.137624,0.0780212,0.0411843,-0.0369765,2.05573,0.806591
9968,9968,1,1,0,1,0.0741412,-0.00561096,0.0476802,-0.0321285,0.163084,-0.0516911,0.19915,-0.112108,0.16872,-0.0328396,-0.0594988,0.158332,0.00322949,0.291039,0.198326,-0.085033,-0.0217028,0.00335615,0.243662,0.00722766,2.4193,0.85268
9969,9969,1,1,0,1,-0.0581044,0.0923388,-0.0831861,0.119369,0.0874179,-0.0206515,-0.122115,0.140549,-0.0994556,0.116115,0.0313457,0.0576694,0.112399,0.0666937,-0.184506,-0.17151,0.0111863,-0.166004,0.129403,0.0122799,2.12072,0.918419
9970,9970,1,1,0,1,-0.106286,-0.0013567,-0.0899717,0.0289324,-0.0407315,-0.0414025,0.00910793,-0.0331873,0.0375795,-0.126277,-0.0651935,-0.0147247,-0.0569367,-0.140846,-0.116284,0.0193076,0.0853506,0.102998,0.0357792,-0.120979,2.3017,0.975
9971,9971,1,0,0,1,-0.036215,-0.126757,0.0572685,0.27815,0.0185804,0.0152844,-0.247724,0.118749,-0.0687058,-0.0789074,-0.0802432,0.204647,0.0708638,-0.108564,0.0165795,-0.0506182,0.0164846,-0.108115,-0.0359512,-0.0455196,2.14716,0.784655
9972,9972,1,0,0,1,0.0661689,-0.0206,0.184221,0.10019,-0.0614975,-0.0229481,0.0691721,-0.124104,0.0479308,0.151781,-0.15246,-0.172666,-0.0593503,-0.027013,-0.0696068,-0.0411883,0.0781759,0.0256938,0.028679,0.192293,2.10631,0.816488
9973,9973,1,0,0,1,-0.0861991,0.120925,-0.130117,-0.0319832,-0.050709,-0.0619154,0.0883679,0.0750271,-0.0129014,-0.0777839,-0.0346447,-0.0959629,0.00569268,-0.0150896,0.0332468,0.0310385,0.0176505,0.133645,-0.00071374,0.0848561,2.14242,0.870545
9974,9974,1,1,0,1,0.0452835,-0.1874,0.0664525,0.0753853,-0.0122781,0.0508712,0.077824,-0.09988,0.0301035,-0.0263808,0.164954,0.118541,-0.110019,0.150675,0.112615,-0.0471936,-0.227777,0.156192,-0.0460068,-0.0780687,2.2121,0.900182
9975,9975,1,0,0,1,0.0706997,0.126909,0.204453,-0.218408,-0.00901393,0.0464327,-0.206168,0.084748,0.090074,0.0346138,0.0224456,-0.117825,-0.0369954,-0.123215,0.0263931,0.0147989,0.148722,0.00367124,0.108677,0.0277665,2.02728,0.838058
9976,9976,1,0,0,1,0.150403,-0.196894,0.0877411,-0.122752,0.147581,-0.0991574,-0.131513,0.0111535,0.0924195,-0.0162891,0.025309,-0.0823762,0.124157,-0.0578699,-0.0216573,0.0211027,0.0108889,0.124371,0.0385229,0.0699377,2.02682,0.941088
9977,9977,1,0,0,1,-0.185394,-0.0110121,0.0213021,-0.096634,0.0443059,-0.0377418,-0.00947292,-0.169161,-0.0765708,0.111314,-0.0695844,-0.140014,-0.230009,0.0233033,-0.173507,-0.0258651,-0.143303,0.169986,0.090888,-0.021154,2.40862,0.945974
9978,9978,1,1,0,1,0.179132,0.102569,-0.0177505,-0.122173,-0.0327203,0.103914,-0.0545143,0.100769,-0.023125,-0.0642206,0.0323163,0.0370926,-0.189373,-0.00626176,-0.00548208,-0.026756,0.0497395,-0.0176244,0.159909,-0.0815115,2.01133,0.929331
9979,9979,1,1,0,1,0.042649,-0.104038,0.131627,0.129638,0.144761,0.0254308,0.0482232,0.0099021,0.108808,-0.02026,0.0756633,0.0968619,-0.232987,-0.059008,-0.0168572,0.0422302,0.0271631,-0.117982,-0.0340058,-0.0566286,2.10416,0.975
9980,9980,1,1,0,1,-0.0771003,-0.180764,0.0192441,0.00618799,0.0563386,-0.120338,0.0976627,0.109815,-0.126066,0.107184,-0.133849,0.10399,0.176488,0.0168501,-0.0320195,-0.125519,0.0380516,-0.150239,0.186235,0.192549,2.02232,0.900624
9981,9981,1,1,0,1,0.118839,-0.0536989,0.0818291,-0.150334,0.135027,0.101352,0.0755805,0.0530459,0.0475409,-0.0485173,-0.0728836,0.0816617,-0.0586175,-0.05162,-0.0521862,0.127801,0.267538,0.0766525,-0.0690302,-0.0398854,2.01099,0.743758
9982,9982,1,0,0,1,0.121,0.0358677,0.221714,-0.0672043,0.00791021,0.0372082,0.0183071,-0.130734,-0.112458,-0.0629474,0.0931044,-0.0255882,0.0222044,0.0619947,0.0405804,-0.0695571,0.0347919,0.010387,-0.148782,0.0843106,2.25579,0.843887
9983,9983,1,0,0,1,0.0340317,0.0607414,-0.128143,0.115215,0.0341134,-0.0270549,0.141718,-0.154709,-0.13413,-0.0505314,-0.207835,0.0623953,0.13919,0.0594583,-0.0287456,-0.0447558,-0.134619,-0.0569519,-0.144827,0.0340792,2.07021,0.751345
9984,9984,1,0,0,1,-0.0116614,-0.187982,0.00262232,0.133009,0.0983428,-0.0971019,-0.0394406,0.0100514,-0.0756577,-0.0231897,0.0550333,0.0997165,0.0695973,-0.122731,0.0872257,-0.0928603,-0.153354,-0.169284,0.040528,-0.246609,2.11159,0.654778
9985,9985,1,0,0,1,-0.0832392,0.163664,0.142187,0.0270479,0.138119,0.0329284,0.0719137,0.0905873,0.0653191,-0.147516,-0.0220172,0.180773,-0.0234122,0.103958,-0.0790257,0.0478556,0.161815,-0.00853258,0.0671495,-0.0353834,2.27403,0.84108
9986,9986,1,1,0,1,-0.243159,0.0600632,-0.0227859,0.00912516,0.0344924,-0.0301698,0.0268018,0.144358,-0.255473,0.0132494,0.0518847,0.114088,0.21804,0.0439741,0.0162827,-0.0707322,-0.0562477,0.0415971,-0.153676,0.0769015,2.141,0.876608
9987,9987,1,1,0,1,0.0125513,-0.0277846,-0.0392265,-0.0421618,-0.0639044,0.035375,-0.231566,-0.0801673,0.0389733,0.135317,-0.0934252,0.209394,-0.029493,-0.0468108,-0.148661,0.0514912,-0.0711953,0.0606353,-0.112872,0.110143,2.13476,0.968571
9988,9988,1,0,0,1,-0.26386,0.26495,-0.05533,-0.143555,0.0931105,-0.303892,0.100313,0.0766434,0.00716962,-0.0418787,-0.0320468,-0.0694425,0.0854699,0.0312907,-0.242366,0.210513,-0.103765,-0.0927398,-0.00992533,0.0595383,2.16589,0.95217
9989,9989,1,1,0,1,-0.0743641,-0.0185962,0.0682072,0.1302,-0.114252,0.183779,0.0657778,0.070129,0.0592819,-0.194339,-0.187963,0.0437654,0.121609,-0.0390584,-0.0959186,-0.0750699,0.0171303,-0.07232,0.023759,0.187227,2.08319,0.875748
9990,9990,1,1,0,1,-0.0486879,0.165575,0.00621843,-0.0315751,0.0915155,0.077081,0.0949614,-0.199851,0.0446598,-0.0842373,0.169506,0.0661122,0.148763,0.0333262,0.021202,-0.015026,-0.0070549,-0.0107698,-0.150138,-0.0541784,2.31098,0.858751
9991,9991,1,0,0,1,-0.0549922,-0.00173468,-0.0910985,-0.046044,0.129571,-0.0848238,0.0770161,-0.0351371,-0.00459789,0.0642341,0.00542381,-0.265759,0.0706895,0.0751063,-0.221062,-0.00511015,0.107618,-0.049689,0.175001,-0.102653,2.19995,0.931528
9992,9992,1,1,0,1,0.0568624,0.175792,0.0749193,0.00453191,0.0470528,0.127688,-0.0418167,-0.0322708,-0.0912647,-0.0161423,-0.144247,0.0495517,0.0517151,0.0895007,-0.0419503,0.0462074,-0.141828,-0.0251358,-0.00114309,0.0440839,2.18186,0.936308
9993,9993,1,1,0,1,0.0457847,-0.026054,0.0136115,-0.173869,-0.258129,-0.0898832,0.156473,0.177293,-0.0601735,-0.0304156,-0.146699,0.0173649,-0.10212,0.0650193,0.0190204,0.019778,0.122744,-0.281555,-0.00546398,0.139266,2.27304,0.928643
9994,9994,1,0,0,1,0.0653476,0.069772,0.0324886,0.0261526,0.0326394,0.0787754,-0.0156174,-0.00276575,0.111186,-0.094187,0.0723635,0.0340079,-0.0250626,0.0903885,-0.0729894,-0.08773,0.00976893,-0.025966,0.188114,0.0189618,2.16255,0.913685
9995,9995,1,1,0,1,-0.121373,-0.0488227,-0.0199872,0.042475,-0.102896,-0.101237,0.0127289,0.098199,0.0340751,-0.00458892,0.0587806,-0.0232492,0.0527255,-0.0658808,-0.15669,0.107971,0.143413,0.014769,0.180112,0.0795631,2.19246,0.753895
9996,9996,1,0,0,1,0.149424,0.148565,0.0543125,-0.162017,0.0789077,-0.00941565,-0.0676692,0.0254261,0.103094,0.0742477,0.0845291,-0.128435,-0.331393,-0.0362473,0.0594425,-0.095546,0.00017925,-0.0600556,0.0315976,-0.0105569,2.04146,0.975
9997,9997,1,0,0,1,0.0251182,-0.122204,-0.155263,-0.0842906,0.0442194,-0.121566,-0.302127,-0.107357,-0.0177021,0.0142166,-0.0166331,0.0951904,0.132801,0.120661,-0.0857629,-0.0847303,-0.00051166,0.0420435,0.142659,-0.22047,2.02308,0.720527
9998,9998,1,0,0,1,-0.0189762,-0.134987,0.23942,0.0130498,-0.0962189,-0.0744407,-0.0729223,0.0601112,0.0106601,-0.0732899,0.0135718,-0.0130088,0.00886717,0.0471385,0.0721322,-0.0350198,0.0348873,0.0385283,0.0112162,-0.0401607,2.06549,0.932193
9999,9999,1,1,0,1,-0.0357711,0.133189,-0.0954001,0.0950278,-0.0812756,-0.0246543,0.0678892,-0.0209674,-0.0255588,0.230961,0.130288,0.132592,0.183212,-0.042,0.13167,0.173713,0.00804704,-0.0249404,0.140561,-0.0710199,2.27577,0.796909
10000,10000,1,0,0,2,0.0873731,0.0876689,-0.0377376,-0.0738689,0.0495037,0.0383223,0.0268455,-0.0184312,0.120636,0.0720447,-0.0425333,0.0564682,-0.0203401,-0.0776008,0.0137486,0.0154326,0.0632487,-0.172765,-0.112182,-0.0610304,2.02134,0.975
10001,10001,1,1,0,2,0.10187,-0.131322,-0.0821545,-0.0742036,-0.101701,0.056772,0.0738154,-0.0851849,0.00324561,0.0401306,-0.197682,-0.0748886,0.0206118,-0.0410925,0.0757387,0.0206473,-0.101024,0.0353474,0.212624,-0.00996489,2.25241,0.884083
10002,10002,1,0,0,2,-0.0477271,-0.0241584,-0.0958715,-0.0271852,0.170487,-0.0397511,-0.125682,-0.0581815,-0.00306193,0.0397598,-0.305866,-0.011417,0.011054,0.124777,0.0567481,0.0438641,-0.0210519,-0.14326,0.046531,0.104104,2.07458,0.924627
10003,10003,1,1,0,2,-0.177751,0.0975867,-0.0979814,-0.0425283,-0.147153,-0.0213266,0.196613,-0.0660311,-0.00365479,0.0792549,-0.0756186,-0.146313,-0.0284731,0.0543939,-0.0246285,-0.0297247,0.0058685,0.145738,0.0657209,-0.00168371,2.29423,0.830782
10004,10004,1,0,0,2,0.107652,0.0585903,0.0781027,-0.0945322,0.104685,0.00776327,0.0151482,0.0855929,-0.18533,-0.0101064,0.120768,-0.111977,-0.0802595,-0.0153638,-0.0471796,0.0148434,0.1246,0.178602,-0.024104,-0.107952,2.06024,0.951678
10005,10005,1,1,0,2,0.0654703,-0.0531858,0.177888,-0.0429029,-0.0141912,0.148525,-0.0735353,0.0959101,0.173722,-0.239869,0.0619547,0.0414746,0.0468109,0.00210873,0.113098,-0.114777,-0.208473,-0.0825564,-0.128602,-0.171149,2.19926,0.74052
10006,10006,1,1,0,2,-0.134552,0.15927,0.0851797,-0.0147928,0.0756798,-0.0846057,-0.25457,0.0325477,0.0712492,-0.100678,-0.0468841,-0.00337224,0.0679875,-0.0450639,0.0049423,-0.00382634,-0.0358006,-0.0730773,0.146099,0.2012,2.0742,0.950535
10007,10007,1,0,0,2,-0.0919156,0.0966848,-0.0834434,-0.00306295,0.0361718,0.102621,-0.0602364,-0.0070844,-0.00820852,-0.186396,0.212405,0.109463,0.144003,-0.0744845,-0.0250226,-0.0920368,0.0930044,0.108856,-0.0218556,-0.0874636,2.1604,0.92367
10008,10008,1,1,0,2,-0.0596448,-0.0904081,-0.0755818,-0.0448181,0.0546119,0.00889976,0.10851,0.0633064,-0.200203,0.0133903,0.0658943,0.103493,-0.0672502,-0.00942022,-0.0673069,-0.0284928,-0.107334,-0.0179792,-0.0301952,0.0104863,2.09522,0.914109
10009,10009,1,0,0,2,-0.0511306,0.0109169,0.0232091,0.0884221,0.0671718,0.0279358,0.0233792,0.00345937,-0.0507667,0.0527126,-0.167248,0.0173598,0.109101,0.0594211,0.114812,0.0735121,0.0110323,0.117886,-0.0342798,-0.0837182,2.13602,0.931857
10010,10010,1,0,0,2,-0.0718134,0.12416,0.0463682,-0.0309688,-0.0440248,-0.0559409,-0.00869653,-0.025006,0.141995,-0.0100577,-0.262092,-0.0784286,0.0454787,-0.107039,-0.130858,-0.0084736,0.0737272,0.0448711,0.0686454,0.171596,2.25461,0.821741
10011,10011,1,1,0,2,0.121084,0.0539436,0.0124563,-0.0526665,-0.020815,-0.0174696,0.0160169,-0.0560644,-0.1678,0.0858101,-0.0226527,0.00722564,0.145801,-0.0803884,0.190656,-0.0649335,-0.0273707,0.128228,-0.16542,-0.0686221,2.17732,0.844667
10012,10012,1,1,0,2,-0.00175307,-0.0870301,-0.0891679,-0.104029,-0.0700826,0.0375741,0.0757289,0.0931436,0.0341495,0.0526046,0.104105,0.105985,0.00858072,0.170864,-0.318447,0.0270259,-0.00409677,-0.201506,-0.0482782,0.00115699,2.14049,0.966812
10013,10013,1,1,0,2,-0.0111979,-0.0100965,-0.066671,-0.10665,-0.0762423,-0.0758144,0.133745,0.0552661,-0.0366838,0.0203759,0.168438,-0.0436159,-0.226223,-0.114197,0.0163708,0.0182951,-0.0609026,0.194814,-0.018533,0.125007,2.23504,0.837123
10014,10014,1,1,0,2,0.133661,0.00527949,-0.0481129,0.17351,0.0347304,0.0879423,-0.0646999,-0.211454,0.0832305,-0.118838,-0.0461036,0.073605,-0.0800696,-0.162334,-0.223164,-0.011562,-0.0375233,0.047733,-0.161004,0.0820772,2.0695,0.858946
10015,10015,1,1,0,2,0.0966861,-0.0125031,0.0924254,0.0593501,0.0991259,-0.0649391,-0.0672977,0.11596,0.127183,-0.210536,0.0603231,-0.146956,-0.0777751,-0.225094,0.0320323,0.00990172,-0.0323807,0.0126649,0.0495162,-0.120567,2.01119,0.913705
10016,10016,1,1,0,2,-0.142307,-0.10867,0.00431608,0.149475,-0.0300192,0.0234813,0.00757269,0.165291,0.101033,0.162277,0.105227,-0.0569247,-0.0457833,-0.0348891,-0.135372,-0.0187842,0.0466434,-0.088531,0.0165459,0.0886843,2.14747,0.777162
10017,10017,1,1,0,2,-0.101175,0.0172601,-0.0321754,-0.0731602,-0.179893,0.0626542,-0.118303,0.0728812,-0.038652,-0.146061,0.214689,0.0385875,-0.0846786,0.144145,-0.0970067,0.0531601,-0.00108935,0.046445,-0.011353,0.00539119,2.0767,0.96323
10018,10018,1,1,0,2,0.0321156,0.0912387,-0.0745476,-0.0581285,-0.13073,0.0342251,-0.0252853,0.122065,-0.0669683,-0.0180119,-0.123209,-0.0664825,0.0246459,-0.0474047,-0.0480448,0.0212397,-0.115935,-0.0580909,-0.131453,-0.0600493,2.20027,0.861455
10019,10019,1,0,0,2,-0.0812216,0.22468,-0.0828256,-0.140499,-0.0321122,0.0220711,-0.041991,-0.00795869,-0.0572004,-1.3563e-05,0.030512,-0.0869779,-0.222367,-0.0677313,-0.0410454,-0.0635175,-0.107706,0.0690669,-0.121306,0.0860485,2.24979,0.894712
10020,10020,1,0,0,2,-0.227486,-0.27206,-0.075149,0.114796,0.0910049,-0.0539234,-0.0311402,-0.00789751,0.0585069,0.127639,-0.103319,0.113916,-0.0496063,0.0314633,-0.0790443,-0.0342553,0.0847541,-0.0494051,-0.148046,-0.0548846,2.22774,0.947123
10021,10021,1,0,0,2,0.0190473,-0.0674223,-0.139767,-0.0929898,-0.0672619,-0.140071,-0.0564093,-0.0459323,-0.132398,-0.0553636,-0.126203,0.122613,0.0391611,0.0866301,0.121099,-0.0705346,0.0682582,0.0672357,0.0267832,0.132898,2.05255,0.902337
10022,10022,1,1,0,2,-0.0156394,-0.000862509,-0.0533597,-0.10968,-0.250803,-0.0336987,-0.0790053,-0.00345516,-0.195141,0.0450447,-0.0468284,-0.106646,-0.0719461,-0.0637971,-0.0482579,0.115506,-0.113809,-0.132163,0.0258039,-0.161376,2.38391,0.766327
10023,10023,1,0,0,2,-0.0933453,0.0299247,-0.0758931,-0.163856,-0.0980443,0.0835616,0.0934402,0.0149084,-0.182848,0.0171953,0.0563185,0.192869,-0.0150996,0.0390243,-0.00976469,0.187907,0.0318799,-0.172974,0.0583538,-0.0625338,2.06893,0.966141
10024,10024,1,0,0,2,0.190098,-0.0775423,-0.0575429,0.0936156,0.0575625,-0.0904411,0.0131946,-0.1134,0.0911995,-0.143924,0.100337,0.0104077,-0.0548654,0.012384,0.104926,-0.125249,-0.153832,-0.0318087,-0.000277382,-0.0871706,2.18969,0.725529
10025,10025,1,1,0,2,0.0559107,-0.252722,0.0369786,0.117567,0.124647,0.000224074,-0.0451883,-0.152927,0.0194569,0.000131868,-0.134982,-0.0635266,-0.0608129,-0.0269102,0.0822234,0.141906,-0.106964,-0.149994,-0.0139018,-0.000279118,2.06081,0.857471
10026,10026,1,0,0,2,0.13071,0.10359,0.152215,-0.0177174,-0.109903,0.155415,-0.0941657,-0.115296,-0.135382,-0.166201,-0.000302217,-0.0656761,-0.153513,-0.0452382,-0.030311,0.0938561,0.148169,0.0513767,-0.07903,-0.0527826,2.01807,0.907538
10027,10027,1,1,0,2,0.00890929,0.0945938,0.0138209,0.313455,-0.0251454,-0.0445579,-0.0879518,0.027809,-0.159471,0.0780305,-0.126632,0.0171041,0.0994555,-0.0344499,-0.0817957,-0.0703015,0.0325336,0.0957885,0.11594,-0.0852376,2.13966,0.952458
10028,10028,1,1,0,2,0.0325598,-0.151161,-0.0921398,0.0285728,-0.0463866,-0.0814966,-0.0159957,0.0961664,0.157184,-0.165768,0.109402,-0.090302,-0.0909623,-0.175658,0.0462404,0.106048,-0.00850271,0.192369,0.143927,0.029347,2.21492,0.797208
10029,10029,1,0,0,2,-0.0299915,-0.0194134,0.200272,0.00440836,-0.0368183,0.0373645,0.109187,-0.105959,0.109667,-0.139215,0.259332,0.13999,0.0774771,0.198088,0.208105,0.0612969,-0.0118306,0.133795,-0.0687412,0.0565481,2.50072,0.912966
10030,10030,1,1,0,2,-0.066992,-0.0460091,-0.0927814,0.134935,0.0762977,-0.0314659,0.0222504,0.0832407,0.0632548,0.268107,0.140583,0.143615,0.00497318,0.155826,-0.0625709,0.00205093,-0.0328919,0.0267271,0.0469988,-0.0116672,2.19394,0.803882
10031,10031,1,1,0,2,-0.203587,0.1211,-0.0336012,0.160581,-0.242267,-0.126717,-0.199217,0.0238896,0.0645623,0.0168637,-0.12809,0.0833715,0.126934,0.0108587,0.100036,-0.13863,-0.0105216,-0.0318274,0.00187293,-0.0165908,2.00233,0.812079
10032,10032,1,0,0,2,-0.0655935,-0.150658,-0.129947,0.017619,0.0571966,-0.0664089,-0.013685,-0.209465,0.106184,-0.0615496,-0.0466932,-0.0563517,0.11184,-0.249449,-0.0647674,-0.0391907,-0.0364065,-0.140512,-0.0635638,-0.103563,2.2884,0.730461
10033,10033,1,1,0,2,-0.0367421,-0.141312,0.00277805,-0.055757,-0.0234404,0.151197,0.312178,-0.17591,0.210195,-0.124428,-0.0669291,-0.150879,0.162386,0.0565567,-0.104936,0.12202,0.0766266,-0.029653,0.0871977,0.0499521,2.17914,0.711993
10034,10034,1,1,0,2,-0.072974,0.0427031,0.0370542,0.113032,0.200537,0.0620114,-0.00097267,-0.0584569,-0.0452473,-0.0176241,-0.0528014,0.00617281,0.189604,0.0549844,-0.0815688,-0.151925,0.105132,0.0144636,0.035018,-0.11152,2.21837,0.918916
10035,10035,1,1,0,2,-0.0545283,-0.0787103,-0.164503,-0.0229443,0.130147,-0.0637064,0.056294,0.0330896,0.0598145,-0.179902,0.160393,-0.0336535,0.106309,0.214024,-0.182007,0.147368,-0.0720894,-0.0292813,-0.0901102,0.0877109,2.03726,0.974914
10036,10036,1,1,0,2,0.0473782,-0.156481,-0.0139837,-0.1464,-0.0804573,0.0837237,-0.0319739,-0.108361,-0.00880414,-0.0174312,-0.0548165,0.125243,-0.0992325,-0.0904041,0.0132305,0.0546183,-0.0610709,-0.115857,-0.162155,0.00300097,2.22796,0.833472
10037,10037,1,0,0,2,0.168266,-0.198824,0.0176905,-0.0483612,-0.133571,-0.149158,-0.0945685,0.0357363,0.202904,-0.123683,-0.0494483,0.148062,-0.127019,0.0579408,-0.124827,-0.0554946,0.0033319,0.0146151,0.0949428,-0.114956,2.14505,0.911044
10038,10038,1,1,0,2,-0.112922,0.0514354,0.0189027,0.0683401,-0.0808778,0.252272,-0.167514,0.00678299,-0.0238085,0.06686,0.0408378,-0.0525774,-0.0681555,-0.0168585,0.178784,0.238316,-0.0157068,0.161278,-0.0713301,0.0328766,2.01345,0.786618
10039,10039,1,0,0,2,-0.130956,0.00254423,0.074737,0.0797189,0.0528078,0.167732,0.0340412,-0.118869,0.085642,-0.204651,-0.132372,0.0091703,-0.177119,-0.0753153,0.0644993,-0.051393,-0.108996,0.00597081,-0.0504508,0.0479913,2.11614,0.908017
10040,10040,1,1,0,2,0.0332273,-0.0441892,0.0393914,-0.0362925,-0.0556505,0.212629,0.121412,0.174263,-0.0575287,0.0030095,-0.0843569,0.0743875,0.0109407,0.0970358,0.0309094,-0.125271,-0.0748392,0.123876,-0.0279875,-0.133566,2.0327,0.897629
10041,10041,1,1,0,2,-0.0257246,0.272413,0.0101444,0.0257623,-0.0642767,-0.0327688,0.00719163,-0.0231406,-0.0170751,-0.109513,-0.0232331,0.128785,-0.0992001,0.018347,0.0970893,-0.0809217,-0.0508807,0.0397051,0.110611,-0.173282,2.17005,0.847862
10042,10042,1,1,0,2,0.0336268,0.106441,-0.120147,0.078853,0.124756,-0.0453086,0.0502553,-0.0999429,-0.00687919,0.0382052,0.101141,-0.13506,-0.0965694,-0.0283159,0.028639,0.0994613,-0.0973967,-0.0447616,-0.0650047,0.147136,2.04668,0.975
10043,10043,1,1,0,2,-0.0381256,-0.0776854,0.00744089,0.0838009,-0.132868,-0.0540621,-0.0503897,-0.00540866,0.13604,-0.0457746,-0.156834,-0.0491696,0.0956744,-0.125352,-0.190309,0.23119,0.164897,-0.166324,0.0187355,0.0427774,2.29171,0.872982
10044,10044,1,0,0,2,-0.03797,-0.00953253,0.0607305,0.0539068,-0.0881745,0.0334006,0.0715007,-0.0788212,0.0310055,-0.0640355,0.0938206,-0.171814,0.144787,0.161,0.0618167,-0.242982,-0.0105821,-0.109331,0.0321902,0.0202651,2.13429,0.853257
10045,10045,1,0,0,2,0.128064,0.058986,0.165692,0.174369,0.0491406,0.0470141,0.162781,0.0745167,-0.0605813,-0.0395282,-0.0115796,0.0312047,0.0409868,0.0389399,-0.123988,0.145646,-0.107764,0.0211167,-0.116448,-0.149299,2.27591,0.975
10046,10046,1,1,0,2,0.153663,-0.0802397,-0.023076,-0.0701994,0.119765,0.112369,-0.0799053,0.0360221,0.228593,-0.0623574,0.0961491,0.000609521,-0.0599544,-0.138627,-0.152379,-0.0265607,0.117223,-0.0669474,0.0841512,0.0290349,2.07714,0.83043
10047,10047,1,0,0,2,-0.0665439,-0.080058,0.106173,-0.0300498,0.0169422,-0.00123923,0.126511,-0.117729,-0.0377328,0.0192278,0.0835609,0.074932,0.0292019,0.0348594,0.225399,-0.132337,0.124166,0.0710186,0.154356,-0.00951953,2.19721,0.906322
10048,10048,1,1,0,2,-0.0138221,0.105635,0.0510084,-0.064328,0.0259533,0.00196398,-0.0564214,-0.0229044,0.110036,0.0897294,0.020737,-0.00293907,0.0396525,-0.0451611,0.159417,-0.0143826,0.0359952,-0.180821,0.01674,0.0543623,2.13808,0.975
10049,10049,1,0,0,2,-0.224072,0.00192204,0.162586,-0.139043,0.00117218,0.0855509,0.128933,-0.177025,-0.0461014,0.0168396,0.181701,0.048043,-0.0919242,-0.0780327,0.0675727,-0.0134483,0.0163651,-0.0374038,-0.113739,0.119603,2.03504,0.975
10050,10050,1,0,0,2,0.0301178,-0.040989,-0.0962723,-0.150265,0.00247897,0.16912,-0.182578,-0.137233,-0.244454,-0.102465,-0.0522872,-0.162279,0.223928,-0.0189795,0.0326528,0.00685401,0.0945427,-0.162253,0.0148,0.0621994,2.11595,0.786052
10051,10051,1,0,0,2,0.0632293,0.161604,0.00249717,-0.0469179,-0.0906021,0.066109,-0.0893583,-0.0151698,-0.163872,0.172158,-0.114087,-0.0434479,0.0416465,0.0871404,-0.0017806,0.00325145,-0.0481327,-0.118676,0.124192,0.0728557,2.02964,0.975
10052,10052,1,1,0,2,0.0717036,-0.186245,0.0186526,-0.116783,-0.127695,-0.0889248,0.0613603,0.0257373,0.133086,-0.0838597,-0.165084,-0.0220322,-0.0107984,0.0428075,-0.0213707,0.0228317,-0.00254188,0.115472,0.0831722,-0.161369,2.25842,0.948871
10053,10053,1,0,0,2,0.0335885,-0.0615076,0.0919059,-0.0341611,-0.0480204,0.0833444,0.0370927,-0.0855706,-0.132372,-0.0438688,0.171153,-0.0728619,-0.217822,0.0924256,-0.0637153,-0.12909,0.0279771,0.055836,-0.041351,0.270416,2.05451,0.975
